id,PV output,PeriodStart,hours
5302,0,05-06-2019,22
5293,8824.069444,05-06-2019,13
5298,4954.494444,05-06-2019,18
5292,8887.752778,05-06-2019,12
5288,3995.038889,05-06-2019,8
5290,7058.047222,05-06-2019,10
5289,5643.708333,05-06-2019,9
5287,2189.369444,05-06-2019,7
5286,454.8638889,05-06-2019,6
5285,0,05-06-2019,5
5284,0,05-06-2019,4
5283,0,05-06-2019,3
5282,0,05-06-2019,2
5281,0,05-06-2019,1
5280,0,05-06-2019,0
5291,8092.563889,05-06-2019,11
5321,3843.594444,06-06-2019,17
5318,1847.111111,06-06-2019,14
5319,2953.608333,06-06-2019,15
5320,3175.663889,06-06-2019,16
5322,5147.866667,06-06-2019,18
5317,2169.344444,06-06-2019,13
5324,292.7982456,06-06-2019,20
5325,0,06-06-2019,21
5326,0,06-06-2019,22
5327,0,06-06-2019,23
5323,2173.480556,06-06-2019,19
5316,1600.775,06-06-2019,12
5315,975.4916667,06-06-2019,11
5314,703.6666667,06-06-2019,10
5313,744.7777778,06-06-2019,9
5312,781.5083333,06-06-2019,8
5311,237.6555556,06-06-2019,7
5310,0,06-06-2019,6
5309,0,06-06-2019,5
5308,0,06-06-2019,4
5307,0,06-06-2019,3
5306,0,06-06-2019,2
5305,0,06-06-2019,1
5304,0,06-06-2019,0
5342,9024.841667,07-06-2019,14
5343,3429.822222,07-06-2019,15
5344,1851.427778,07-06-2019,16
5345,2318.616667,07-06-2019,17
5346,1759.552778,07-06-2019,18
5351,0,07-06-2019,23
5348,0,07-06-2019,20
5349,0,07-06-2019,21
5350,0,07-06-2019,22
5341,9322.694444,07-06-2019,13
5347,51.62222222,07-06-2019,19
5340,8297.444444,07-06-2019,12
5339,5095.780556,07-06-2019,11
5338,2797.508333,07-06-2019,10
5329,0,07-06-2019,1
5330,0,07-06-2019,2
5331,0,07-06-2019,3
5332,0,07-06-2019,4
5328,0,07-06-2019,0
5334,119.1188406,07-06-2019,6
5335,1021.755556,07-06-2019,7
5336,1302.286111,07-06-2019,8
5337,1737.861111,07-06-2019,9
5333,0,07-06-2019,5
5365,9548.905556,08-06-2019,13
5374,0,08-06-2019,22
5373,0,08-06-2019,21
5372,606.0891365,08-06-2019,20
5371,2393.358333,08-06-2019,19
5370,4692.261111,08-06-2019,18
5369,6423.625,08-06-2019,17
5368,7659.183333,08-06-2019,16
5367,7992.338889,08-06-2019,15
5366,8704.837079,08-06-2019,14
5364,9501.127778,08-06-2019,12
5375,0,08-06-2019,23
5362,7866.680556,08-06-2019,10
5352,0,08-06-2019,0
5353,0,08-06-2019,1
5354,0,08-06-2019,2
5355,0,08-06-2019,3
5356,0,08-06-2019,4
5363,8888.558333,08-06-2019,11
5358,576.5411765,08-06-2019,6
5359,2292.377778,08-06-2019,7
5360,4325.397222,08-06-2019,8
5361,6256.1,08-06-2019,9
5357,0,08-06-2019,5
5389,1847.375,09-06-2019,13
5398,0,09-06-2019,22
5397,0,09-06-2019,21
5396,62.15833333,09-06-2019,20
5395,86.025,09-06-2019,19
5394,880.5222222,09-06-2019,18
5393,1171.280556,09-06-2019,17
5392,1066.355556,09-06-2019,16
5391,1110.638889,09-06-2019,15
5390,1364.6,09-06-2019,14
5388,1901.805556,09-06-2019,12
5399,0,09-06-2019,23
5386,2031.019444,09-06-2019,10
5376,0,09-06-2019,0
5377,0,09-06-2019,1
5378,0,09-06-2019,2
5379,0,09-06-2019,3
5380,0,09-06-2019,4
5387,2922.544444,09-06-2019,11
5382,648.9166667,09-06-2019,6
5383,1626.491667,09-06-2019,7
5384,3092.783333,09-06-2019,8
5385,2864.283333,09-06-2019,9
5381,0,09-06-2019,5
5413,2410.622222,10-06-2019,13
5414,3432.847222,10-06-2019,14
5415,288.6777778,10-06-2019,15
5416,858.5611111,10-06-2019,16
5417,80.77777778,10-06-2019,17
5419,0,10-06-2019,19
5420,0,10-06-2019,20
5421,0,10-06-2019,21
5422,0,10-06-2019,22
5412,2519.255556,10-06-2019,12
5418,286.0638889,10-06-2019,18
5423,0,10-06-2019,23
5411,4209.483333,10-06-2019,11
5409,1580.080556,10-06-2019,9
5408,804.0027778,10-06-2019,8
5407,298.6833333,10-06-2019,7
5406,0.419444444,10-06-2019,6
5405,0,10-06-2019,5
5404,0,10-06-2019,4
5403,0,10-06-2019,3
5402,0,10-06-2019,2
5401,0,10-06-2019,1
5400,0,10-06-2019,0
5410,6513.194444,10-06-2019,10
5438,7939.205556,11-06-2019,14
5439,6335.386111,11-06-2019,15
5440,3660.152778,11-06-2019,16
5441,2793.413889,11-06-2019,17
5437,4594.533333,11-06-2019,13
5443,279.4555556,11-06-2019,19
5444,0,11-06-2019,20
5445,0,11-06-2019,21
5446,0,11-06-2019,22
5442,1727.919444,11-06-2019,18
5436,1112.297222,11-06-2019,12
5447,0,11-06-2019,23
5434,1900.155689,11-06-2019,10
5424,0,11-06-2019,0
5425,0,11-06-2019,1
5426,0,11-06-2019,2
5427,0,11-06-2019,3
5428,0,11-06-2019,4
5435,1314.138889,11-06-2019,11
5430,722.9111111,11-06-2019,6
5431,2435.813889,11-06-2019,7
5432,2769.066667,11-06-2019,8
5433,3455.325,11-06-2019,9
5429,0,11-06-2019,5
5470,0,12-06-2019,22
5469,0,12-06-2019,21
5468,1083.108333,12-06-2019,20
5467,2601.397222,12-06-2019,19
5466,3363.5,12-06-2019,18
5465,4160.482072,12-06-2019,17
5464,7564.476323,12-06-2019,16
5463,7687.498584,12-06-2019,15
5462,8802.588889,12-06-2019,14
5461,8567.51532,12-06-2019,13
5460,9465.188889,12-06-2019,12
5471,0,12-06-2019,23
5458,6799.172222,12-06-2019,10
5448,0,12-06-2019,0
5449,0,12-06-2019,1
5450,0,12-06-2019,2
5451,0,12-06-2019,3
5452,0,12-06-2019,4
5459,8908.28013,12-06-2019,11
5454,0,12-06-2019,6
5455,176.2083333,12-06-2019,7
5456,463.2472222,12-06-2019,8
5457,2756.366667,12-06-2019,9
5453,0,12-06-2019,5
5485,9513.119444,13-06-2019,13
5486,9323.869081,13-06-2019,14
5487,8747.366667,13-06-2019,15
5488,7815.538889,13-06-2019,16
5489,6496.779944,13-06-2019,17
5491,2782.741667,13-06-2019,19
5492,918.6138889,13-06-2019,20
5493,0,13-06-2019,21
5494,0,13-06-2019,22
5484,9332.662953,13-06-2019,12
5490,4685.836111,13-06-2019,18
5495,0,13-06-2019,23
5483,8613.538889,13-06-2019,11
5481,5980.472222,13-06-2019,9
5482,7480.891667,13-06-2019,10
5472,0,13-06-2019,0
5473,0,13-06-2019,1
5474,0,13-06-2019,2
5475,0,13-06-2019,3
5477,0,13-06-2019,5
5478,286.9833333,13-06-2019,6
5479,1454.732591,13-06-2019,7
5480,2667.346875,13-06-2019,8
5476,0,13-06-2019,4
5519,0,14-06-2019,23
5509,2310.066667,14-06-2019,13
5510,3796.588889,14-06-2019,14
5511,6698.819444,14-06-2019,15
5512,7001.557103,14-06-2019,16
5515,2100.047222,14-06-2019,19
5514,3746.639024,14-06-2019,18
5516,149.7611111,14-06-2019,20
5517,0,14-06-2019,21
5508,3820.274011,14-06-2019,12
5513,5409.647222,14-06-2019,17
5518,0,14-06-2019,22
5507,4412.425926,14-06-2019,11
5505,2890.119777,14-06-2019,9
5496,0,14-06-2019,0
5497,0,14-06-2019,1
5498,0,14-06-2019,2
5499,0,14-06-2019,3
5506,5685.683077,14-06-2019,10
5501,0,14-06-2019,5
5502,580.5972222,14-06-2019,6
5503,794.6373938,14-06-2019,7
5504,3154.957627,14-06-2019,8
5500,0,14-06-2019,4
5533,7360.005571,15-06-2019,13
5542,0,15-06-2019,22
5541,0,15-06-2019,21
5540,0,15-06-2019,20
5539,0,15-06-2019,19
5538,302.6908078,15-06-2019,18
5537,2828.741667,15-06-2019,17
5536,2779.261111,15-06-2019,16
5535,6501.908333,15-06-2019,15
5534,7042.936111,15-06-2019,14
5532,7026.269444,15-06-2019,12
5543,0,15-06-2019,23
5530,2980.144444,15-06-2019,10
5520,0,15-06-2019,0
5521,0,15-06-2019,1
5522,0,15-06-2019,2
5523,0,15-06-2019,3
5524,0,15-06-2019,4
5531,4763.752778,15-06-2019,11
5526,88.01388889,15-06-2019,6
5527,1090.877437,15-06-2019,7
5528,1580.897222,15-06-2019,8
5529,1564.030556,15-06-2019,9
5525,0,15-06-2019,5
5557,9734.936111,16-06-2019,13
5558,10031.32778,16-06-2019,14
5559,9090.150418,16-06-2019,15
5560,8199.280556,16-06-2019,16
5561,6797.598886,16-06-2019,17
5563,2594.305556,16-06-2019,19
5564,614.0333333,16-06-2019,20
5565,0,16-06-2019,21
5566,0,16-06-2019,22
5556,6281.526462,16-06-2019,12
5562,5029.238889,16-06-2019,18
5567,0,16-06-2019,23
5555,9448.0317,16-06-2019,11
5553,6390.16156,16-06-2019,9
5552,2050.888889,16-06-2019,8
5551,636.1583333,16-06-2019,7
5550,0,16-06-2019,6
5549,0,16-06-2019,5
5548,0,16-06-2019,4
5547,0,16-06-2019,3
5546,0,16-06-2019,2
5545,0,16-06-2019,1
5544,0,16-06-2019,0
5554,7362.458333,16-06-2019,10
5583,8919.487465,17-06-2019,15
5584,7918.283333,17-06-2019,16
5585,6548.777778,17-06-2019,17
5586,4722.363889,17-06-2019,18
5582,9568.263889,17-06-2019,14
5588,814.7388889,17-06-2019,20
5589,0,17-06-2019,21
5590,0,17-06-2019,22
5591,0,17-06-2019,23
5587,2461.317003,17-06-2019,19
5581,9742.963889,17-06-2019,13
5580,9545.815341,17-06-2019,12
5568,0,17-06-2019,0
5579,8859.45961,17-06-2019,11
5569,0,17-06-2019,1
5570,0,17-06-2019,2
5572,0,17-06-2019,4
5573,0,17-06-2019,5
5571,0,17-06-2019,3
5575,2288.330556,17-06-2019,7
5576,4278.075,17-06-2019,8
5577,6197.152778,17-06-2019,9
5578,7829.2,17-06-2019,10
5574,559.5777778,17-06-2019,6
5610,4518.308333,18-06-2019,18
5607,6541.825,18-06-2019,15
5608,5897.508333,18-06-2019,16
5609,5764.142061,18-06-2019,17
5611,2694.558333,18-06-2019,19
5603,7788.922006,18-06-2019,11
5613,0,18-06-2019,21
5614,0,18-06-2019,22
5615,0,18-06-2019,23
5606,6757.250696,18-06-2019,14
5612,511.3361111,18-06-2019,20
5605,8702.008333,18-06-2019,13
5599,2096.616667,18-06-2019,7
5602,7152.447222,18-06-2019,10
5601,5695.133333,18-06-2019,9
5600,3999.155989,18-06-2019,8
5598,482.8722222,18-06-2019,6
5597,0,18-06-2019,5
5596,0,18-06-2019,4
5595,0,18-06-2019,3
5594,0,18-06-2019,2
5593,0,18-06-2019,1
5592,0,18-06-2019,0
5604,8287.255556,18-06-2019,12
5630,7018.022222,19-06-2019,14
5632,6430.961111,19-06-2019,16
5631,8177.551532,19-06-2019,15
5633,5945.019444,19-06-2019,17
5639,0,19-06-2019,23
5636,253.4777778,19-06-2019,20
5637,0,19-06-2019,21
5638,0,19-06-2019,22
5629,8796.710306,19-06-2019,13
5634,3514.295265,19-06-2019,18
5628,7800.363889,19-06-2019,12
5635,2226.641667,19-06-2019,19
5626,6760.465181,19-06-2019,10
5625,3616.455556,19-06-2019,9
5624,4437.827778,19-06-2019,8
5623,2304.583333,19-06-2019,7
5622,664.4123711,19-06-2019,6
5621,0,19-06-2019,5
5620,0,19-06-2019,4
5616,0,19-06-2019,0
5619,0,19-06-2019,3
5618,0,19-06-2019,2
5617,0,19-06-2019,1
5627,8075.088889,19-06-2019,11
5654,7923.563889,20-06-2019,14
5655,2491.821727,20-06-2019,15
5656,2037.922222,20-06-2019,16
5657,2308.083333,20-06-2019,17
5663,0,20-06-2019,23
5660,555.025,20-06-2019,20
5661,0,20-06-2019,21
5662,0,20-06-2019,22
5653,9344.543175,20-06-2019,13
5658,1275.487465,20-06-2019,18
5652,7183.530556,20-06-2019,12
5659,1950.116667,20-06-2019,19
5650,2568.288889,20-06-2019,10
5649,4598.536111,20-06-2019,9
5648,1134.225,20-06-2019,8
5647,0,20-06-2019,7
5646,0,20-06-2019,6
5645,0,20-06-2019,5
5644,0,20-06-2019,4
5643,0,20-06-2019,3
5642,0,20-06-2019,2
5641,0,20-06-2019,1
5640,0,20-06-2019,0
5651,3932.737892,20-06-2019,11
5678,5415.25,21-06-2019,14
5679,2748.494444,21-06-2019,15
5680,3920.142061,21-06-2019,16
5681,4005.519444,21-06-2019,17
5687,0,21-06-2019,23
5683,1792.972222,21-06-2019,19
5684,170.9052925,21-06-2019,20
5685,0,21-06-2019,21
5686,0,21-06-2019,22
5677,3578.991643,21-06-2019,13
5682,3578.338889,21-06-2019,18
5676,3562.611111,21-06-2019,12
5671,1393.688889,21-06-2019,7
5674,3505.494444,21-06-2019,10
5673,3138.186111,21-06-2019,9
5672,3412.852778,21-06-2019,8
5670,223.1448468,21-06-2019,6
5669,0,21-06-2019,5
5668,0,21-06-2019,4
5667,0,21-06-2019,3
5666,0,21-06-2019,2
5665,0,21-06-2019,1
5664,0,21-06-2019,0
5675,3766.111111,21-06-2019,11
5702,6811.245125,22-06-2019,14
5704,5590.647222,22-06-2019,16
5703,7796.116667,22-06-2019,15
5705,4596.1,22-06-2019,17
5711,0,22-06-2019,23
5707,1726.619444,22-06-2019,19
5709,0,22-06-2019,21
5710,0,22-06-2019,22
5701,4755.3,22-06-2019,13
5706,2781.05571,22-06-2019,18
5700,3930.783333,22-06-2019,12
5708,530.1805556,22-06-2019,20
5698,3460.002778,22-06-2019,10
5689,0,22-06-2019,1
5690,0,22-06-2019,2
5699,4559.448468,22-06-2019,11
5691,0,22-06-2019,3
5692,0,22-06-2019,4
5688,0,22-06-2019,0
5694,0,22-06-2019,6
5695,219.0333333,22-06-2019,7
5696,48.48888889,22-06-2019,8
5697,1776.008333,22-06-2019,9
5693,0,22-06-2019,5
5725,9219.81337,23-06-2019,13
5734,0,23-06-2019,22
5733,0,23-06-2019,21
5732,303.5611111,23-06-2019,20
5731,2083.013889,23-06-2019,19
5730,4422.397222,23-06-2019,18
5729,5719.89415,23-06-2019,17
5728,7380.913889,23-06-2019,16
5727,8402.288889,23-06-2019,15
5726,9164.777778,23-06-2019,14
5724,9085.213889,23-06-2019,12
5735,0,23-06-2019,23
5722,6569.983333,23-06-2019,10
5712,0,23-06-2019,0
5713,0,23-06-2019,1
5714,0,23-06-2019,2
5715,0,23-06-2019,3
5716,0,23-06-2019,4
5723,8089.252778,23-06-2019,11
5718,50.545961,23-06-2019,6
5719,1161.525,23-06-2019,7
5720,2724.284123,23-06-2019,8
5721,3898.997222,23-06-2019,9
5717,0,23-06-2019,5
5749,8949.295265,24-06-2019,13
5750,8591.066667,24-06-2019,14
5751,8108.741325,24-06-2019,15
5752,6881.202778,24-06-2019,16
5753,5441.729805,24-06-2019,17
5755,1910.502778,24-06-2019,19
5756,549.2333333,24-06-2019,20
5757,0,24-06-2019,21
5758,0,24-06-2019,22
5748,8591.130556,24-06-2019,12
5754,3803.802778,24-06-2019,18
5759,0,24-06-2019,23
5747,8180.044444,24-06-2019,11
5745,5646.630556,24-06-2019,9
5744,4061.016667,24-06-2019,8
5743,2162.183333,24-06-2019,7
5742,501.3816156,24-06-2019,6
5741,0,24-06-2019,5
5740,0,24-06-2019,4
5739,0,24-06-2019,3
5738,0,24-06-2019,2
5737,0,24-06-2019,1
5736,0,24-06-2019,0
5746,7061.523677,24-06-2019,10
5774,8043.958333,25-06-2019,14
5783,0,25-06-2019,23
5775,7471.997214,25-06-2019,15
5776,6770.966667,25-06-2019,16
5777,5505.897222,25-06-2019,17
5782,0,25-06-2019,22
5779,1924.663889,25-06-2019,19
5780,270.8027778,25-06-2019,20
5781,0,25-06-2019,21
5773,7815.072222,25-06-2019,13
5778,4045.022284,25-06-2019,18
5772,8112.473538,25-06-2019,12
5768,3700.477778,25-06-2019,8
5770,6552.233983,25-06-2019,10
5769,4981.172222,25-06-2019,9
5767,2031.119444,25-06-2019,7
5766,446.5630252,25-06-2019,6
5765,0,25-06-2019,5
5764,0,25-06-2019,4
5763,0,25-06-2019,3
5762,0,25-06-2019,2
5761,0,25-06-2019,1
5760,0,25-06-2019,0
5771,7464.855556,25-06-2019,11
5798,8151.347222,26-06-2019,14
5799,7670.913649,26-06-2019,15
5800,6800.042614,26-06-2019,16
5801,5569.651811,26-06-2019,17
5807,0,26-06-2019,23
5803,2286.694444,26-06-2019,19
5805,0,26-06-2019,21
5806,0,26-06-2019,22
5797,8387.338889,26-06-2019,13
5802,3955.875,26-06-2019,18
5796,8068.969444,26-06-2019,12
5804,630.875,26-06-2019,20
5794,6584.927778,26-06-2019,10
5793,5243.319444,26-06-2019,9
5792,3551.280556,26-06-2019,8
5791,1892.672222,26-06-2019,7
5790,423.729805,26-06-2019,6
5789,0,26-06-2019,5
5788,0,26-06-2019,4
5787,0,26-06-2019,3
5786,0,26-06-2019,2
5785,0,26-06-2019,1
5784,0,26-06-2019,0
5795,7521.824513,26-06-2019,11
5822,8054.791667,27-06-2019,14
5823,7604.15,27-06-2019,15
5824,6735.947222,27-06-2019,16
5825,5594.827778,27-06-2019,17
5831,0,27-06-2019,23
5827,2295.527778,27-06-2019,19
5828,719.9333333,27-06-2019,20
5829,0,27-06-2019,21
5830,0,27-06-2019,22
5821,8230.75766,27-06-2019,13
5826,3959.18663,27-06-2019,18
5820,8154.466667,27-06-2019,12
5816,3605.755556,27-06-2019,8
5818,6596.097222,27-06-2019,10
5817,5279.605556,27-06-2019,9
5815,1934.788301,27-06-2019,7
5814,433.5444444,27-06-2019,6
5813,0,27-06-2019,5
5812,0,27-06-2019,4
5811,0,27-06-2019,3
5810,0,27-06-2019,2
5809,0,27-06-2019,1
5808,0,27-06-2019,0
5819,7538.952778,27-06-2019,11
5849,6304.213889,28-06-2019,17
5846,8946.052778,28-06-2019,14
5847,8410.02507,28-06-2019,15
5848,7554.713889,28-06-2019,16
5850,4517.866295,28-06-2019,18
5845,9058.613889,28-06-2019,13
5852,920.178273,28-06-2019,20
5853,0,28-06-2019,21
5854,0,28-06-2019,22
5855,0,28-06-2019,23
5851,2661.927778,28-06-2019,19
5844,8773.477778,28-06-2019,12
5843,8107.637883,28-06-2019,11
5842,7032.352778,28-06-2019,10
5833,0,28-06-2019,1
5834,0,28-06-2019,2
5835,0,28-06-2019,3
5836,0,28-06-2019,4
5832,0,28-06-2019,0
5838,421.2277778,28-06-2019,6
5839,1839.541667,28-06-2019,7
5840,3621.32312,28-06-2019,8
5841,5486.711111,28-06-2019,9
5837,0,28-06-2019,5
5869,9061.905292,29-06-2019,13
5878,0,29-06-2019,22
5877,0,29-06-2019,21
5876,834.9164345,29-06-2019,20
5875,2543.972222,29-06-2019,19
5874,4389.55,29-06-2019,18
5873,6218.725,29-06-2019,17
5872,7496.519444,29-06-2019,16
5871,8289.448468,29-06-2019,15
5870,8837.169444,29-06-2019,14
5868,8930.5,29-06-2019,12
5879,0,29-06-2019,23
5866,7155.519444,29-06-2019,10
5856,0,29-06-2019,0
5857,0,29-06-2019,1
5858,0,29-06-2019,2
5859,0,29-06-2019,3
5860,0,29-06-2019,4
5867,8264.661111,29-06-2019,11
5862,487.6833333,29-06-2019,6
5863,2128.958333,29-06-2019,7
5864,3977.666667,29-06-2019,8
5865,5735.495822,29-06-2019,9
5861,0,29-06-2019,5
5893,8227.983287,30-06-2019,13
5894,8059.369444,30-06-2019,14
5895,7501.604457,30-06-2019,15
5896,6690.027778,30-06-2019,16
5897,5211.886111,30-06-2019,17
5899,2263.70195,30-06-2019,19
5900,734.7388889,30-06-2019,20
5901,0,30-06-2019,21
5902,0,30-06-2019,22
5892,8180.1,30-06-2019,12
5898,3748.822222,30-06-2019,18
5903,0,30-06-2019,23
5891,7570.930556,30-06-2019,11
5889,5260.337047,30-06-2019,9
5888,3638.505556,30-06-2019,8
5887,1895.158333,30-06-2019,7
5886,460.3416667,30-06-2019,6
5885,0,30-06-2019,5
5884,0,30-06-2019,4
5883,0,30-06-2019,3
5882,0,30-06-2019,2
5881,0,30-06-2019,1
5880,0,30-06-2019,0
5890,6702.183333,30-06-2019,10
5919,7716.425,01-07-2019,15
5920,5480.356546,01-07-2019,16
5921,2600.705556,01-07-2019,17
5922,513.8805556,01-07-2019,18
5918,8117.083333,01-07-2019,14
5924,555.3055556,01-07-2019,20
5925,0,01-07-2019,21
5926,0,01-07-2019,22
5927,0,01-07-2019,23
5923,2115.638889,01-07-2019,19
5917,8448.008357,01-07-2019,13
5916,8234.711111,01-07-2019,12
5904,0,01-07-2019,0
5914,6691.529248,01-07-2019,10
5913,5112.394444,01-07-2019,9
5912,2283.880556,01-07-2019,8
5911,1062.852778,01-07-2019,7
5910,53.21111111,01-07-2019,6
5909,0,01-07-2019,5
5908,0,01-07-2019,4
5907,0,01-07-2019,3
5906,0,01-07-2019,2
5905,0,01-07-2019,1
5915,7688.052778,01-07-2019,11
5942,8928.462396,02-07-2019,14
5943,7429.816667,02-07-2019,15
5944,6303.144847,02-07-2019,16
5945,4725.644444,02-07-2019,17
5951,0,02-07-2019,23
5947,2335.008333,02-07-2019,19
5949,0,02-07-2019,21
5950,0,02-07-2019,22
5941,8918.611111,02-07-2019,13
5946,4297.766667,02-07-2019,18
5940,8360.013889,02-07-2019,12
5948,796.8885794,02-07-2019,20
5938,6484.847222,02-07-2019,10
5939,7748.10585,02-07-2019,11
5929,0,02-07-2019,1
5930,0,02-07-2019,2
5931,0,02-07-2019,3
5932,0,02-07-2019,4
5928,0,02-07-2019,0
5934,180.454039,02-07-2019,6
5935,594.6305556,02-07-2019,7
5936,2574.586111,02-07-2019,8
5937,5172.702778,02-07-2019,9
5933,0,02-07-2019,5
5966,8929.816667,03-07-2019,14
5967,6477.516667,03-07-2019,15
5968,2789.194986,03-07-2019,16
5969,2006.808333,03-07-2019,17
5971,1325.038889,03-07-2019,19
5972,275.5611111,03-07-2019,20
5973,0,03-07-2019,21
5974,0,03-07-2019,22
5965,8876.991643,03-07-2019,13
5975,0,03-07-2019,23
5970,2395.119777,03-07-2019,18
5964,8547.202778,03-07-2019,12
5960,2292.105556,03-07-2019,8
5962,5728.097493,03-07-2019,10
5961,4172.833333,03-07-2019,9
5959,1640.966667,03-07-2019,7
5958,309.8138889,03-07-2019,6
5957,0,03-07-2019,5
5956,0,03-07-2019,4
5955,0,03-07-2019,3
5954,0,03-07-2019,2
5953,0,03-07-2019,1
5952,0,03-07-2019,0
5963,7627.144444,03-07-2019,11
5993,6038.454039,04-07-2019,17
5990,8999.536111,04-07-2019,14
5991,8309.428969,04-07-2019,15
5992,7397.486111,04-07-2019,16
5994,4197.438889,04-07-2019,18
5989,9261.055556,04-07-2019,13
5996,724.8083333,04-07-2019,20
5997,0,04-07-2019,21
5998,0,04-07-2019,22
5999,0,04-07-2019,23
5995,2378.086111,04-07-2019,19
5988,8888.619444,04-07-2019,12
5976,0,04-07-2019,0
5986,7006.355556,04-07-2019,10
5977,0,04-07-2019,1
5978,0,04-07-2019,2
5979,0,04-07-2019,3
5980,0,04-07-2019,4
5987,8152.200557,04-07-2019,11
5982,274.5626741,04-07-2019,6
5983,1588.213889,04-07-2019,7
5984,3661.230556,04-07-2019,8
5985,5459.094444,04-07-2019,9
5981,0,04-07-2019,5
6014,8306.108333,05-07-2019,14
6023,0,05-07-2019,23
6022,0,05-07-2019,22
6021,0,05-07-2019,21
6020,796.9220056,05-07-2019,20
6019,2334.158333,05-07-2019,19
6018,4194.381616,05-07-2019,18
6017,5899.85,05-07-2019,17
6016,7231.419444,05-07-2019,16
6015,8041.116992,05-07-2019,15
6013,8317.066667,05-07-2019,13
6012,8342.545961,05-07-2019,12
6000,0,05-07-2019,0
6011,7800.116667,05-07-2019,11
6001,0,05-07-2019,1
6002,0,05-07-2019,2
6004,0,05-07-2019,4
6005,0,05-07-2019,5
6003,0,05-07-2019,3
6007,1932.715877,05-07-2019,7
6008,3644.211111,05-07-2019,8
6009,5436.855556,05-07-2019,9
6010,6875.091667,05-07-2019,10
6006,386.5583333,05-07-2019,6
6041,6179.819444,06-07-2019,17
6038,4.916666667,06-07-2019,14
6039,4293.044568,06-07-2019,15
6040,6995.791667,06-07-2019,16
6042,4308.072222,06-07-2019,18
6037,2208.444444,06-07-2019,13
6044,823.3805556,06-07-2019,20
6045,0,06-07-2019,21
6046,0,06-07-2019,22
6047,0,06-07-2019,23
6043,2560.389972,06-07-2019,19
6036,6114.175,06-07-2019,12
6024,0,06-07-2019,0
6034,1822.786111,06-07-2019,10
6033,2293.411111,06-07-2019,9
6032,1333.822222,06-07-2019,8
6031,1478.544444,06-07-2019,7
6030,762.8555556,06-07-2019,6
6029,0,06-07-2019,5
6028,0,06-07-2019,4
6027,0,06-07-2019,3
6026,0,06-07-2019,2
6025,0,06-07-2019,1
6035,2579.286908,06-07-2019,11
6062,8360.711111,07-07-2019,14
6063,8547.963889,07-07-2019,15
6064,6958.924791,07-07-2019,16
6065,4759.202778,07-07-2019,17
6066,3724.292479,07-07-2019,18
6071,0,07-07-2019,23
6068,619.5666667,07-07-2019,20
6069,0,07-07-2019,21
6070,0,07-07-2019,22
6061,9256.727778,07-07-2019,13
6067,1999.269444,07-07-2019,19
6060,8550.788301,07-07-2019,12
6048,0,07-07-2019,0
6058,6699.885794,07-07-2019,10
6049,0,07-07-2019,1
6050,0,07-07-2019,2
6051,0,07-07-2019,3
6052,0,07-07-2019,4
6059,8052.283333,07-07-2019,11
6054,40.2005571,07-07-2019,6
6055,1895.230556,07-07-2019,7
6056,3922.852778,07-07-2019,8
6057,3067.494444,07-07-2019,9
6053,0,07-07-2019,5
6085,6793.777778,08-07-2019,13
6094,0,08-07-2019,22
6093,0,08-07-2019,21
6092,524.6194444,08-07-2019,20
6091,975.4874652,08-07-2019,19
6090,2794.825,08-07-2019,18
6089,2109.411111,08-07-2019,17
6088,5518.358333,08-07-2019,16
6087,5070.735376,08-07-2019,15
6086,6413.938889,08-07-2019,14
6095,0,08-07-2019,23
6084,5976.877437,08-07-2019,12
6082,6679.559889,08-07-2019,10
6083,5823.541667,08-07-2019,11
6072,0,08-07-2019,0
6073,0,08-07-2019,1
6075,0,08-07-2019,3
6076,0,08-07-2019,4
6074,0,08-07-2019,2
6078,0,08-07-2019,6
6079,878.7833333,08-07-2019,7
6080,2970.952778,08-07-2019,8
6081,4881.288889,08-07-2019,9
6077,0,08-07-2019,5
6113,6318.618384,09-07-2019,17
6110,9448.597222,09-07-2019,14
6111,9113.855556,09-07-2019,15
6112,6773.347222,09-07-2019,16
6114,4561.505556,09-07-2019,18
6109,9425.849582,09-07-2019,13
6116,797.6611111,09-07-2019,20
6117,0,09-07-2019,21
6118,0,09-07-2019,22
6119,0,09-07-2019,23
6115,2664.288889,09-07-2019,19
6108,8859.102778,09-07-2019,12
6107,8441.306407,09-07-2019,11
6106,7214.897222,09-07-2019,10
6105,5491.872222,09-07-2019,9
6104,1995.988889,09-07-2019,8
6103,1174.827778,09-07-2019,7
6102,364.5571031,09-07-2019,6
6101,0,09-07-2019,5
6100,0,09-07-2019,4
6099,0,09-07-2019,3
6098,0,09-07-2019,2
6097,0,09-07-2019,1
6096,0,09-07-2019,0
6134,9328.256267,10-07-2019,14
6135,8810.130556,10-07-2019,15
6136,7813.597222,10-07-2019,16
6137,6447.066852,10-07-2019,17
6138,4661.252778,10-07-2019,18
6143,0,10-07-2019,23
6140,395.0305556,10-07-2019,20
6141,0,10-07-2019,21
6142,0,10-07-2019,22
6133,9495.844444,10-07-2019,13
6139,2275.066667,10-07-2019,19
6132,9231.522222,10-07-2019,12
6131,8579.738162,10-07-2019,11
6130,7359.622222,10-07-2019,10
6121,0,10-07-2019,1
